Column1;Date;EMP;EMP_PART;EMP_TEMP;UNEMP_RATE;UNEMP_DURA_6mth;UNEMP_DURA_6.12mth;UNEMP_DURA_12mth.;UNEMP_DURA_24mth.;EMP_RATE;EMP_ACT;EMP_ACT_RATE;CLAIMS;CLAIMS_RATE;TOT_WEEK_HRS;AVG_WEEK_HRS;AVG_WEEK_HRS_FULL;AWE_ALL;AWE_CONS;AWE_MANU;AWE_PRIV;AWE_PUB;AWE_SERV;VAC_TOT;VAC_CONS;VAC_MANU;IOP_PROD;IOP_CAP_GOOD;IOP_DUR;IOP_ENER;IOP_GOOD;IOP_INT_GOOD;IOP_MACH;IOP_MANU;IOP_MINE;IOP_NON_DUR;IOP_PETRO;IOP_OIL_EXTRACT;IOS;IOS_45;IOS_46;IOS_47;IOS_G;IOS_EDUC;IOS_PNDS;RSI;CAR_REGIS;RETAIL_TRADE_INDEX;AVG_WEEK_RETAIL_SALE;AVG_WEEK_RETAIL_SALE_NON_FOOD;CPIH_ALL;CPI_ALL;CPI_EX_ENER;CPI_GOOD;CPI_DUR;CPI_NON_DUR;CPI_SERV;CPI_CLOTH;CPI_TRANS;RPI_ALL;RPI_GOOD;RPI_SERV;RPI_HOUSE;EXP_TOT;EXP_GOOD;IMP_ALL;IMP_GOOD;EXP_FUEL;IMP_FUEL;EXP_OIL;IMP_OIL;EXP_MACH;IMP_MACH;EXP_METAL;IMP_METAL;EXP_CRUDE_MAT;IMP_CRUDE_MAT;GBP_BROAD;GBP_CAN;GBP_EUR;GBP_JAP;GBP_US;OIL_PRICE;BANK_RATE;CONS_CREDIT_ex_student_loan;TOT_LENDING_APP;TOT_HOUSE_APP;MORT_FIXED_RATE_5YRS;MORT_FIXED_RATE_2YRS;M1;M2;M3;M4;LIBOR_3mth;BGS_5yrs_yld;BGS_10yrs_yld;BGS_20yrs_yld;FTSE_ALL;FTSE250;VIX;SP500;UK_focused_equity;EUR_UNC_INDEX;BCI;CCI;CLI;PPI_MANU;PPI_MACH;PPI_OIL;PPI_METAL;PPI_MOTOR
11;01.11.1998;5,93758E+14;2,94724E+14;-2,30415E+14;-1E+14;9,00456E+14;-1,52675E+14;-1,58733E+14;-1,91699E+14;0;4,59827E+14;0;2,56875E+14;0;-5,98297E+14;-6,07905E+14;-7,82273E+14;3,40503E+14;-5,89223E+14;1,91811E+14;1,87245E+14;1,23587E+14;2,78233E+14;-6,89692E+14;-1,50945E+14;-1,74113E+14;2,29095E+14;-8,95261E+14;0;1,35374E+14;3,26265E+14;3,92414E+14;-3,41103E+14;0;-2,76472E+13;5,18136E+14;-4,98051E+14;-1,22411E+14;6,40002E+14;-1,95446E+14;4,50037E+14;0;1,4203E+14;-1,22324E+14;5,54018E+14;3,26798E+14;2,80797E+14;6,70016E+14;3,62135E+14;;2,20627E+14;1,57387E+14;1,6092E+14;8,62451E+14;1,41057E+14;-1,33776E+14;2,74261E+14;-4,4422E+14;3,15709E+14;1,04431E+14;6,39619E+13;2,8597E+14;-6,39702E+14;1,37868E+14;1,4193E+13;1,02696E+13;1,3214E+14;6,35495E+14;1,83759E+14;7,61993E+13;2,61619E+14;1,69774E+13;2,2267E+14;-3,99986E+14;5,9943E+14;-6,34604E+14;5,95197E+14;-3,36453E+14;-2,21334E+14;-1,66969E+14;-2,48643E+14;-1,9779E+14;-1,40342E+14;-4854;1,11682E+14;-2,21318E+14;-2,47197E+14;-15;-25;1,51026E+14;4,00643E+14;1,39982E+14;1,01558E+14;-244;-3,7E+14;-8,22E+14;-1,10638E+13;4,75604E+14;1,8594E+14;2601000023;5,7444E+13;4,80092E+14;1673684;-8,658E+14;2,192E+14;1,2811E+14;-1,61887E+14;1,66206E+14;-1,77468E+13;-7,19946E+14;1,03681E+14
12;01.12.1998;1,66806E+14;6,60844E+14;-6,36392E+14;1E+14;2,45954E+14;-3,85357E+14;3,99202E+14;9,63089E+14;1E+14;2,33125E+14;2E+14;-8,33464E+14;-1E+14;4,51876E+12;3,04414E+14;2,61438E+14;-3,12236E+14;-8,55367E+13;6,36561E+13;5,03946E+14;-1,42993E+14;-4,32979E+13;-7,65801E+14;-4,79505E+14;-1,97728E+14;3,42662E+14;3,59067E+13;2,57249E+14;-1,99402E+14;1,77567E+14;6,5062E+14;-1,26076E+14;7,13779E+14;9,64328E+14;1,28371E+14;-7,88736E+14;9,03426E+14;0;-4,39561E+14;6,32099E+14;-9,48999E+14;2,03053E+14;0;-5,54018E+14;-4,90598E+14;4,68104E+14;-5,02087E+14;-4,37524E+14;-3,30572E+14;2,11952E+14;1,42184E+14;2,68512E+14;1,91605E+14;7,87107E+14;1,68572E+13;2,38181E+13;-4,67378E+14;-9,07846E+14;4,57868E+14;2,52073E+14;2,70965E+14;-8,10761E+14;1,88738E+14;1,46528E+14;6,17923E+14;-4,69197E+14;5,48247E+14;7,35307E+14;-6,48899E+14;1,36556E+14;7,30424E+14;-4,38254E+14;7,87809E+14;-4,46171E+13;-2,79739E+14;-2,87101E+14;1,28988E+14;6,11337E+14;-1,13678E+14;-2,25967E+14;5,10129E+14;-1,16581E+14;-4047;5,86825E+14;-4,46312E+14;1,4612E+14;-1,5E+14;-24;-7,8029E+14;4,53268E+14;8,07098E+14;1,40148E+14;-5032;-4316;-4117;-2,02325E+14;1,77563E+14;;2442000008;5,48435E+14;2,16392E+13;-2104103;3,54E+14;1,889E+14;2,8221E+14;-1,79898E+14;3,72434E+14;-4,1377E+14;-1,60236E+14;0
13;01.01.1999;6,66445E+14;-4,5478E+14;-5,80552E+14;0;9,71345E+14;7,69235E+14;1,99005E+14;-9,63089E+14;0;6,34853E+14;0;-3,5061E+14;0;9,01307E+14;0;0;2,84498E+14;-5,84052E+14;1,38407E+14;6,5465E+14;1,92986E+14;2,12425E+14;-1,16578E+14;-2,04138E+13;-1,7106E+14;1,47145E+14;3,86691E+14;6,32914E+14;1,19049E+14;-1,61294E+14;2,56096E+14;3,51311E+14;1,55261E+12;1,91755E+13;-2,32269E+14;-5,1035E+14;6,40344E+14;-3,19489E+14;3,35711E+14;-1,09802E+14;7,12592E+14;-3,45082E+14;3,66525E+14;1,85014E+14;9,78801E+14;-5,76102E+14;1,33335E+14;;1,36537E+14;2,33054E+14;1,40184E+14;5,89785E+14;-6,71973E+14;-3,9358E+14;5,43678E+14;3,37229E+13;-4,89228E+14;7,62659E+14;-7,80257E+14;4,02477E+14;2,1029E+14;-9,09598E+14;-2,67003E+14;-5,23891E+13;7,60185E+14;2,55271E+14;-7,60866E+14;-5,48552E+14;-8,76407E+14;-3,67183E+14;-5,38501E+14;1,43282E+14;-1,12117E+14;-9,56905E+14;-8,12254E+14;-5,7444E+14;-7,26353E+14;-2,66326E+14;-2,23466E+14;-4,41525E+14;-1,18024E+14;1,23393E+13;-3792;1,018E+14;-2,73901E+14;-2,41708E+14;-46;-52;7,42762E+14;-5,6416E+14;-8,57155E+14;5,944E+14;-5679;-2129;-2307;-1,33561E+14;8,20138E+14;3,43189E+14;2625;4,01909E+14;6,09758E+14;120098;2,4422E+14;2,552E+14;40034;-1,69034E+14;6,3604E+14;7,73418E+14;-2,98085E+14;2,07039E+14
14;01.02.1999;6,66001E+14;4,41014E+14;-7,578E+14;0;-1,36855E+14;1,52094E+14;-7,98407E+14;-9,72455E+14;0;-1,76308E+14;-1E+14;-3,97828E+13;0;3,37781E+14;0;0;2,69461E+14;4,90813E+14;3,04032E+14;2,11246E+14;2,82728E+14;3,91588E+14;-3,31656E+14;-1,11065E+14;-1,2495E+14;1,12296E+14;-1,38891E+14;-1,58986E+14;2,43558E+14;6,483E+14;-2,53165E+14;-2,36631E+14;-1,40154E+14;7,63362E+14;1,68289E+14;-6,27588E+13;4,88168E+13;3,19489E+14;2,12766E+13;2,20135E+13;-7,12592E+14;5,18808E+14;0;5,52997E+14;-1,6247E+14;-3,7714E+14;-4,97935E+14;-2,18119E+14;-8,4971E+13;1,86043E+13;3,63759E+14;3,03398E+14;-1,60055E+14;-5,26328E+14;-6,03888E+14;3,14425E+14;-5,33018E+14;-2,49458E+14;-3,97912E+14;-5,07126E+14;2,70868E+14;-2,965E+14;;1,65007E+14;8,26006E+14;3,00385E+14;6,61964E+14;-1,68818E+14;7,28256E+14;0;;-3,09742E+14;6,55973E+14;0;3,77403E+14;-7,74197E+14;;-2,90837E+14;2,07168E+13;1,38797E+14;-1,42141E+13;-7,88697E+14;-4,625E+14;1,13432E+14;1,59924E+14;1,03102E+14;-2;-12;7,28038E+14;3,2615E+14;;5,70518E+14;-3714;1504;1,451E+14;-1,79975E+14;4,68995E+14;4,36379E+14;2787999916;-3,28151E+14;1,20847E+14;-2354132;2,9335E+14;3,415E+14;4,832E+14;3,60613E+14;3,24634E+14;4,40761E+14;-3,03031E+14;0
15;01.03.1999;2,21902E+14;-1,46983E+14;-5,28015E+13;0;-2,08859E+14;2,9742E+14;1,39306E+13;0;-1E+14;-1,41069E+14;0;-5,38049E+14;-1E+15;-2,36687E+14;-3,04414E+14;-2,61438E+14;1,32327E+14;1,14013E+14;2,49216E+14;1,96367E+14;1,65983E+14;2,18013E+14;2,30075E+13;7,29293E+14;9,13984E+14;1,00503E+14;-1,74978E+14;-9,66191E+14;5,75817E+14;3,22581E+14;2,62679E+14;1,1338E+14;1,11577E+14;-2,1751E+14;6,39797E+14;-6,07166E+14;7,80348E+14;-1,59617E+13;-5,68459E+14;1,84905E+14;-3,58209E+14;-1,2945E+14;0;-3,68325E+14;-1,62734E+14;5,98064E+14;4,97935E+14;4,47972E+14;1,03925E+14;4,08425E+14;2,19723E+14;9,13726E+14;3,89133E+14;-4,2309E+14;-1,05912E+14;1,61972E+13;-4,90261E+14;1,12883E+14;1,23982E+13;3,126E+14;3,27252E+14;-7,57588E+14;2,73029E+14;4,99725E+14;4,01351E+14;4,76978E+14;-2,79973E+14;6,25281E+14;7,07473E+14;-7,06717E+14;3,75891E+14;2,58761E+14;3,12525E+14;1,33008E+14;1,10498E+14;3,93702E+14;1,68744E+14;9,96496E+13;2,50047E+14;2,15325E+14;-3,44658E+14;1,97251E+14;-7,5E+14;2,00575E+14;5,85037E+14;3,11355E+14;1E+15;-1,4E+14;3,11486E+14;-2,8908E+14;-4,41248E+14;-1,18125E+14;-1279;2,354E+14;2235;1,03681E+14;2,42662E+14;4,23247E+14;2326000023;3,80606E+13;2,374E+13;235785;5,3468E+14;2,929E+14;4,899E+14;7,67315E+14;-1,37407E+14;3,50394E+14;6,05146E+13;1,03359E+14
16;01.04.1999;5,91497E+14;8,81575E+14;-8,26939E+14;-1E+14;-2,01207E+14;-4,11273E+14;-1,97824E+14;-1,31149E+13;0;-2,82197E+14;-1E+15;-7,27107E+14;0;1,24049E+14;3,04414E+14;0;5,36382E+14;3,85464E+14;2,91845E+14;2,18731E+14;4,06272E+14;6,38549E+14;4,84538E+14;6,40622E+14;6,64411E+14;-2,2247E+14;-1,75285E+14;-2,6231E+14;7,1514E+13;-3,22581E+14;-1,61796E+14;1,34381E+14;-5,5633E+14;4,88733E+14;7,62393E+13;-5,63706E+14;9,20124E+14;-6,41028E+14;3,7532E+13;-7,44604E+14;2,38949E+13;-2,22668E+14;-1,22026E+14;-1,84672E+14;3,25204E+14;-1,0261E+13;0;1,72932E+14;-1,22784E+14;2,1287E+14;5,9679E+14;6,08147E+14;-2,44154E+14;-5,33959E+14;2,05756E+14;4,21197E+14;-5,35086E+14;8,73223E+14;6,73454E+14;-1,70858E+14;2,55296E+14;-5,98057E+14;-2,83099E+14;-3,21571E+14;-2,95334E+14;-4,13634E+14;-7,51569E+14;-1,65719E+14;-1,59756E+14;-1,54857E+14;;-1,61515E+14;-9,68498E+14;-7,60823E+14;-4,87902E+14;-2,2671E+14;3,43894E+14;-2,6978E+14;;-6,22372E+14;-7,11527E+14;2,00861E+14;-2125;;2,74841E+14;5,91592E+14;9E+14;7E+14;;7,98859E+14;4,06873E+14;1,07155E+14;-8,54E+14;-1,44E+14;-6,34E+14;4,27478E+14;4,51218E+14;6,61445E+14;2506999969;3,72419E+14;4,30483E+14;-898591;8,0773E+14;1,164E+14;4,201E+14;2,16719E+14;-1,50263E+14;1,2508E+14;-6,05146E+13;-1,03359E+14
17;01.05.1999;1,3665E+14;1,46854E+14;-5,94886E+14;-1E+15;-1,31781E+14;1,89042E+14;-1,79825E+14;-2,33734E+14;1E+14;8,11102E+14;1E+15;-1,17134E+14;0;3,71225E+14;0;0;4,70479E+14;7,86444E+14;2,8562E+14;2,49412E+14;4,53317E+14;5,75587E+14;6,5114E+14;1,54024E+14;1,22749E+14;9,97238E+14;1,39375E+14;3,26826E+14;-8,1088E+14;9,64638E+14;1,74134E+14;1,11173E+14;1,24742E+14;-9,79866E+14;0;-1,8206E+14;-1,5101E+14;1,11912E+14;1,71862E+14;-3,00523E+14;1,06826E+13;-3,98143E+14;0;1,6499E+14;1,29034E+14;-5,80946E+13;1,31582E+14;1,17912E+14;1,81249E+13;6,5684E+14;7,40175E+14;-1,91502E+14;-7,39934E+14;-1,10651E+14;3,27688E+14;1,7285E+14;-4,62318E+14;-1,7651E+14;;-2,91453E+14;2,76364E+14;2,9065E+14;1,40068E+14;2,45229E+14;-4,29117E+14;-4,75974E+14;6,14345E+14;1,00409E+14;;3,4058E+14;1,98558E+13;-2,67762E+14;0;-7,93655E+14;-1,94181E+14;1,5171E+13;7,75006E+14;-1,48045E+14;8,86366E+14;2,36421E+14;3,03791E+14;-4,5374E+14;-3,75E+14;;-2,05076E+14;-1,06012E+12;8E+14;1E+15;-2,85397E+14;5,03263E+14;1,20864E+13;2,27971E+14;2,97E+14;2955;3148;3,57405E+14;-4,6899E+14;-3,66488E+14;2538999939;-2,52875E+14;-5,78196E+14;-87867;7,6031E+14;5,1E+14;3,236E+14;-1,00872E+14;3,17987E+14;6,01266E+14;4,54202E+14;0
18;01.06.1999;7,37871E+12;1,02737E+14;-5,3844E+14;0;-1,1288E+14;-3,04206E+14;-2,01816E+14;-2,39328E+14;0;2,46726E+14;-1E+15;-7,88585E+14;-1E+14;1,90701E+14;3,0349E+14;0;6,8313E+14;4,70471E+14;3,75813E+14;3,32126E+14;3,4281E+14;8,09473E+14;8,10983E+14;1,26837E+14;2,27755E+14;-2,20751E+13;-1,21847E+14;-9,69313E+14;9,53296E+14;-1,60128E+14;3,69231E+14;-3,04592E+14;-2,75862E+14;-1,8496E+14;1,26502E+14;1,69165E+14;-2,13592E+14;1,58856E+14;-4,24207E+13;4,95969E+13;5,88583E+14;1,58315E+14;0;0;4,79617E+14;8,9068E+14;1,63254E+14;4,19163E+14;-1,75719E+13;-1,86234E+14;3,30473E+14;-3,20984E+14;-2,17303E+13;-5,61434E+14;2,3315E+14;2,03188E+14;-4,47179E+14;-2,87289E+13;1,15292E+14;-1,02903E+14;2,66955E+14;3,75079E+14;-6,62559E+13;-8,88573E+14;4,44533E+14;6,22296E+14;1,72563E+13;;3,72714E+14;8,97829E+14;-1,87723E+14;6,53468E+14;3,04489E+14;4,28916E+14;1,18219E+14;3,57401E+14;-1,65993E+14;-7,01578E+14;1,23697E+14;-2,38472E+14;-1,27089E+13;4,10448E+14;-1705;8,51486E+14;-3,74593E+13;;32;17;2,52501E+14;5,60718E+14;3,03735E+14;-4,45283E+14;-1273;3442;2648;1,77053E+14;1,93706E+14;3,81179E+14;2109000015;5,30082E+14;2,64333E+14;2461581;1,4833E+14;;2179;-4,05864E+14;;3,45017E+14;-1,5221E+14;-1,03466E+14
19;01.07.1999;2,02634E+14;1,61231E+14;-9,03893E+13;-1E+15;-1,98026E+14;4,15939E+14;-2,04089E+13;-6,94447E+14;1E+15;1,09191E+14;1E+15;-1,46745E+14;0;1,23201E+14;-3,0349E+14;0;3,50976E+14;4,5372E+14;2,38998E+14;2,59851E+14;3,72677E+14;4,05449E+14;5,867E+14;1,01828E+14;6,89015E+14;9,89563E+14;1,21847E+14;-3,25204E+14;8,03217E+14;7,98089E+14;3,67873E+14;3,2679E+14;8,25314E+14;3,61188E+14;1,38106E+14;-7,43065E+14;4,45456E+14;6,32914E+14;0;-1,29872E+14;-3,52734E+14;-6,56601E+14;1,22026E+14;1,2647E+14;-1,59617E+13;1,49359E+14;0;5,93969E+14;1,93757E+14;6,87715E+14;4,43434E+14;1,11735E+14;-1,00199E+14;-3,92165E+14;-3,40251E+14;2,60967E+14;-3,97165E+14;-2,38449E+14;1,87315E+14;;4,70225E+14;6,68848E+14;2,39358E+14;2,08999E+14;-7,02763E+14;-6,02757E+14;1,45488E+14;-2,87108E+14;5,24281E+14;-5,65095E+14;3,06568E+14;1,58361E+14;-1,33531E+14;-1,97706E+14;3,08772E+14;-7,02043E+14;-1,16367E+14;-3,41413E+14;-1,11192E+13;-2,34357E+14;-1,2809E+14;1,8464E+14;-7,95E+14;1,08227E+14;1,98024E+13;2,22947E+14;1E+15;11;3,30139E+14;1,0423E+14;1,65372E+14;;-5,42E+14;2079;2005;2,05805E+14;-7,16369E+14;1,88207E+14;2463999939;-3,25708E+14;-1,45988E+14;-321016;1,0339E+14;2,54E+14;8,89E+14;1,80443E+14;-3,77846E+14;1,09353E+14;3,06279E+14;-5,18943E+14
20;01.08.1999;1,7651E+14;-1,02572E+13;7,23767E+14;0;-2,10748E+14;-3,77403E+14;1,83866E+14;3,47826E+13;1E+15;1,47747E+14;1E+14;-1,26937E+14;-1E+15;1,56582E+14;0;0;4,53009E+14;5,12577E+14;3,21099E+14;3,0474E+14;2,84145E+14;5,43604E+14;1,01255E+14;1,9418E+14;1,00077E+14;7,62946E+14;1,03271E+14;0;7,96817E+14;3,17461E+14;7,31711E+14;9,92838E+14;8,18558E+14;8,0591E+14;3,73367E+13;-6,97353E+14;1,44434E+14;4,7207E+13;-3,73558E+14;1,94181E+14;7,04228E+14;5,25625E+14;1,21877E+14;3,58423E+14;4,78089E+14;-1,8382E+14;6,50406E+14;3,27962E+14;;1,0014E+14;;-1,11803E+14;-7,00093E+14;-4,39612E+14;2,02214E+14;1,8529E+14;-5,05739E+14;5,56457E+14;1,24585E+14;-4,08073E+14;3,03139E+14;3,99979E+14;4,1884E+14;4,8553E+14;2,15397E+14;2,74962E+14;-5,44134E+14;1,87478E+14;-1,1938E+14;3,12442E+14;6,39394E+14;3,79666E+14;1,41846E+14;1,22423E+14;0;4,94084E+14;4,26223E+14;2,37052E+14;-3,82208E+14;-3,19551E+14;2,0491E+14;5,79846E+14;0;8,51501E+14;3,6592E+13;-5,45566E+14;34;19;1,73597E+14;1,46869E+14;4,86642E+14;7,88564E+14;8,94E+14;277;5,91E+14;1,58718E+14;4,76454E+14;8,07517E+14;2445000076;-6,27373E+14;-4,51204E+14;-261072;5,4735E+14;6,34E+14;-5,85E+14;2,19968E+14;-1,49209E+14;4,27275E+14;6,09758E+14;0
21;01.09.1999;-2,20467E+14;1,46499E+14;1,2012E+14;-1E+14;-7,41136E+14;-1,94181E+14;-6,09139E+14;-3,17487E+14;0;-5,27417E+14;-1E+14;-4,97574E+14;0;-2,46168E+14;0;0;2,90543E+14;7,94791E+14;3,22087E+14;2,94446E+14;4,26593E+14;4,24508E+14;6,18207E+14;1,25365E+14;1,07201E+14;5,4142E+14;1,02216E+14;1,61554E+14;-2,69711E+14;1,57236E+14;1,32772E+14;-1,21481E+14;1,21541E+13;-1,54245E+14;1,60201E+14;-2,98318E+14;-1,8731E+14;6,2598E+14;1,1468E+14;2,06193E+14;1,16891E+13;1,04303E+14;1,21729E+14;7,13015E+14;-1,59109E+14;1,78817E+14;-1,62194E+14;-3,12245E+14;-1,46105E+14;1,19778E+14;6,86695E+14;2,18319E+14;-6,76031E+14;-3,08437E+14;-3,28066E+13;4,23468E+14;-5,62852E+14;3,80823E+14;1,77364E+13;-2,72357E+14;3,43327E+13;4,16909E+13;8,71183E+14;4,58838E+14;1,67513E+14;-5,52358E+14;6,87536E+14;-1,33804E+14;8,94066E+13;-3,29063E+14;-7,41568E+14;-2,61082E+13;2,91197E+14;9,41872E+14;7,48316E+14;2,07959E+14;1,31109E+13;1,25044E+14;2,03902E+14;-4,75382E+14;1,05212E+14;1,08807E+14;1932;1,15631E+14;-1,76354E+14;8,38026E+14;3E+14;3E+14;-7,13937E+14;-7,98405E+14;-4,9679E+14;-8,564E+13;1544;2511;2597;8,58946E+13;-3,92056E+14;-5,65379E+14;2540999985;-2,89673E+14;0;382431;5,5634E+14;8,5E+14;-1,754E+13;2,10679E+14;5,164E+14;3,17971E+14;4,54891E+14;1,04004E+14
22;01.10.1999;2,12914E+14;-1,02527E+14;0;0;5,29943E+14;7,81254E+13;-2,03874E+14;-2,174E+14;1E+14;2,24838E+14;1E+14;-1,83204E+13;-1;2,23814E+14;0;0;5,77699E+14;5,66861E+14;2,887E+14;3,05349E+14;3,92174E+14;6,67164E+13;1,70282E+14;2,87074E+14;2,26689E+14;-6,50056E+14;-1,53718E+14;-1,94181E+14;3,35169E+14;1,55885E+13;-1,81493E+14;-1,00503E+14;-1,07963E+14;-1,09141E+14;7,30819E+13;5,03417E+14;8,39983E+14;1,08612E+14;6,08258E+14;9,37507E+14;8,14431E+14;1,54443E+14;-1,21729E+14;1,23567E+14;6,34923E+13;-1,90112E+14;3,24141E+14;7,53564E+14;1,24446E+14;7,6682E+14;2,62228E+13;-3,07306E+14;-1,33113E+14;-3,96641E+14;;3,18709E+14;-6,35111E+14;5,15564E+14;3,37673E+14;-5,30539E+14;4,92467E+14;;-3,97578E+14;-1,23153E+13;8,57258E+14;3,60783E+14;4,55678E+14;-1,37026E+13;2,39703E+14;1,17162E+14;1,34313E+14;2,93243E+14;-1,35036E+14;7,46272E+14;-2,86188E+14;-1,09557E+14;;2,00126E+14;2,13254E+14;1,10435E+14;2,00525E+14;-2,4282E+14;568;9,42578E+13;2,04759E+14;2,41932E+14;21;28;1,3873E+14;4,95824E+14;1,93483E+14;4,70365E+14;6149;2,545E+14;1892;5,34569E+14;2,73187E+14;-1,14597E+14;2220000076;6,06618E+14;1,82932E+14;825761;2,285E+14;1,107E+14;-2,467E+13;1,00821E+14;2,20514E+14;1,14451E+14;6,0332E+14;1,03896E+13
23;01.11.1999;1,90504E+14;5,99023E+13;1,66671E+14;0;2,11193E+13;-1,17418E+14;-1,43887E+14;-2,59755E+14;1E+15;1,15735E+14;1E+15;-1,39217E+14;0;2,67917E+14;0;2,61438E+14;5,47469E+14;2,5079E+14;2,48945E+14;2,60884E+14;8,53034E+14;4,73582E+14;7,54164E+14;7,33781E+14;1,85561E+14;7,5799E+14;6,86109E+14;0;-2,87219E+14;6,2112E+14;1,33416E+14;-6,75678E+14;1,07963E+14;9,78003E+14;7,25517E+14;1,08011E+14;1,43797E+14;4,61895E+13;-1,40467E+14;3,66453E+14;1,03747E+14;1,7722E+14;-1,21877E+14;5,24936E+14;4,7356E+14;-3,58366E+14;4,84257E+14;7,58744E+14;4,69451E+14;2,07414E+14;1,07221E+14;1,46519E+14;1,67654E+14;-2,39738E+14;-1,08608E+14;3,00827E+14;-6,46043E+14;4,947E+14;2,71203E+14;1,05339E+14;3,30133E+13;7,33392E+14;9,09936E+13;1,28934E+14;1,58822E+14;1,67432E+14;-1,53208E+14;1,69635E+14;3,58801E+13;2,02814E+14;-2,24033E+14;8,47993E+14;6,97958E+14;-1,60989E+14;-1,29872E+14;-2,7297E+14;-1,17836E+14;-2,89719E+14;1,37836E+13;-3,46359E+14;-2,18395E+12;1,10949E+14;2159;1,01171E+14;-9,57815E+13;-7,76454E+14;6E+14;1E+15;1,67162E+14;8,48754E+14;1,65276E+14;7,85137E+14;-1531;-3838;-5656;-1,25377E+14;6,09474E+14;;2418000031;1,88825E+14;9,02262E+14;1337835;3,29E+14;1,326E+14;-2,414E+14;3,00753E+14;3,26436E+14;4,89142E+14;-1,50489E+14;0
24;01.12.1999;-5,49159E+14;-3,06368E+14;4,12372E+13;1E+14;3,01321E+14;-3,94478E+14;-2,51586E+14;2,59755E+14;-1E+15;1,75239E+14;-1E+15;-2,11666E+14;-1;-8,05914E+14;-9,16037E+14;-1,04988E+14;3,91057E+14;6,13132E+14;2,44694E+14;1,99469E+14;4,0872E+14;4,57823E+14;2,27684E+14;1,8026E+14;1,09362E+14;-1,30295E+14;1,02042E+14;-6,5574E+14;-3,2646E+14;-2,50797E+14;-1,33416E+14;2,01349E+14;-1,07963E+14;-3,10251E+14;-2,9342E+14;-5,6969E+14;-3,30243E+14;1,53492E+14;1,61903E+14;2,95442E+14;1,14026E+14;1,86457E+14;-3,66525E+14;-1,74673E+14;6,27946E+14;-5,4962E+14;4,81937E+14;7,54608E+14;-8,72367E+14;2,02598E+14;1,13749E+14;-1,18111E+14;8,869E+14;-1,16159E+14;1,98002E+14;1,8032E+14;-6,39108E+14;7,97871E+14;3,57093E+13;1,27728E+14;2,86262E+14;1,16164E+14;-1,36182E+14;-1,9403E+14;-2,25137E+13;-2,75114E+14;2,17021E+14;4,14512E+14;5,61036E+14;-1,47244E+14;-1,70426E+13;-1,71732E+14;-4,59851E+13;3,43381E+14;-9,8523E+14;-1,52094E+14;5,87493E+14;7,14661E+14;1,56041E+14;-2,37526E+14;-5,07019E+13;3,55259E+14;3,41E+14;8,03798E+14;-2,39195E+13;-2,12214E+14;-2E+14;-8E+14;3,11406E+14;9,10246E+14;3,83229E+14;8,85196E+14;1,803E+14;4,05E+14;7,45E+14;7,51967E+14;4,90416E+14;3,95789E+14;2463999939;5,62328E+13;2,65895E+14;-3774681;1,15E+14;2,302E+14;-1,991E+14;6,76468E+13;3,72562E+14;1,4107E+14;3,00752E+14;0
25;01.01.2000;7,32386E+14;7,56918E+14;1,76211E+14;-1E+14;-8,22204E+14;1,1788E+14;-2,58079E+14;-3,35227E+14;0;-6,31003E+14;0;3,10051E+14;0;-1,79978E+14;0;0;1,00672E+14;1,91333E+14;4,71536E+14;4,2945E+14;9,00107E+14;1,26692E+14;7,37834E+14;1,42336E+13;1,07124E+14;8,70517E+14;3,37838E+14;6,37158E+14;-1,49703E+14;3,58573E+14;4,87212E+14;-2,23974E+14;1,21377E+13;-1,95394E+14;2,4511E+14;6,59435E+14;-8,55798E+14;1,5221E+14;1,59324E+14;-2,0589E+14;3,23508E+14;9,804E+13;0;2,24729E+13;2,16727E+14;;2,21879E+14;1,83279E+14;3,37698E+14;-1,55405E+14;-5,75334E+14;-2,997E+14;-6,18271E+14;-1,82325E+14;2,66809E+13;3,63325E+14;-6,82253E+13;-5,93057E+14;1,25968E+13;-2,98567E+14;4,47173E+14;;6,00008E+14;1,57844E+14;1,73352E+13;2,87525E+14;3,43873E+14;2,26366E+14;2,28064E+13;5,02803E+14;4,79774E+14;2,81255E+14;1,11226E+14;-6,98974E+13;3,88398E+14;8,21037E+14;1,57223E+14;-1,514E+14;1,54261E+14;4,24441E+14;1,65984E+14;1,48438E+14;1625;1,15252E+14;-7,10239E+14;-1,03671E+14;17;2,6E+14;1,62773E+13;3,31129E+14;-3,90008E+14;-1,14669E+14;8,62E+14;3858;4337;1,09619E+14;-8,56725E+14;-4,1809E+14;2495000076;-5,22449E+14;-9,47273E+14;-1322622;-1,201E+14;-1,8E+14;-1,552E+14;1,2225E+14;-1,61741E+14;3,27577E+14;1,49034E+13;-4,16234E+14
